Iteration,K-Value,Inertia,Silhouette
1799,2,1830.1836332046564,0.2825896529717162
1799,3,1579.1623086704399,0.265635880557181
1799,4,1355.757636912912,0.3060030938657266
1799,5,1174.252146574842,0.2894153730998933
1799,6,1052.1691821419613,0.30673700577048413
1799,7,994.8937583057327,0.3104068226476431
1799,8,913.2829749969496,0.3309777415824852
1799,9,874.507052138918,0.3323294918854203
1800,2,2082.3827228846376,0.2559157130979614
1800,3,1750.5458737661975,0.25917325539464797
1800,4,1559.951677653511,0.2681165171143537
1800,5,1354.9295664036285,0.30153253744958486
1800,6,1223.8066525946003,0.2883700028601987
1800,7,1116.1781423479301,0.3082934091833612
1800,8,1033.4128887551403,0.32379364913178244
1800,9,974.5171826028418,0.33388776408747933
1801,2,2154.058041208706,0.25213659430010527
1801,3,1832.01997795027,0.2387307023710871
1801,4,1613.8107234205318,0.27807012021080246
1801,5,1423.575346571809,0.2917090753077923
1801,6,1304.3805846786963,0.3001631836008688
1801,7,1161.531892041963,0.30672686023658796
1801,8,1095.0847822599908,0.318240643339302
1801,9,1025.5246895266691,0.327356011667058
1802,2,2012.0754431619876,0.2639754678036184
1802,3,1724.9472753887262,0.26567987530309406
1802,4,1513.0074661773106,0.2692974320357566
1802,5,1361.252663322719,0.27337065351941714
1802,6,1194.2540000239792,0.3171457341778548
1802,7,1087.0898964085836,0.3115982916099941
1802,8,1017.6560845551792,0.3220272724236505
1802,9,956.0884932029787,0.3359517418871477
1803,2,1717.8331873985862,0.28198262118008904
1803,3,1396.1717664411221,0.28687393122832844
1803,4,1177.8852288135045,0.33659052305964254
1803,5,1008.8933695308804,0.32859029974587567
1803,6,947.3383480503853,0.32562605179693804
1803,7,883.54003064965,0.33194884575822164
1803,8,808.9115570450775,0.3387735827958066
1803,9,754.2746092357654,0.3347111400566996
1804,2,1575.8505893518666,0.2979768946811351
1804,3,1287.7897870927027,0.32030560010272907
1804,4,1110.1214662995721,0.2886887315538794
1804,5,982.9062216431504,0.2992628993640725
1804,6,887.8833185122292,0.3244341876414871
1804,7,804.7864672104001,0.3453269544665341
1804,8,760.5376117793645,0.36104723608084943
1804,9,684.9067575608432,0.37345017027606875
1805,2,1647.4932676116707,0.29401895838956904
1805,3,1373.464407100184,0.29826903743439526
1805,4,1171.5193003476852,0.28714843796913314
1805,5,986.4215393873069,0.3294642799810379
1805,6,905.5022597250493,0.33782970270583423
1805,7,830.378243609026,0.3487665481904756
1805,8,769.1525353645322,0.37745449636131223
1805,9,720.0886683051726,0.382448267148105
1806,2,1899.4241986345396,0.26562729620777537
1806,3,1564.458249368182,0.2802339094560347
1806,4,1343.453024208914,0.31682460894850495
1806,5,1173.9620653455218,0.3071000251065145
1806,6,1109.2794706358645,0.33272697810817137
1806,7,988.5263489728457,0.32145044720502414
1806,8,903.3851659479833,0.3438921279302816
1806,9,822.1191545632701,0.357993430026673
1807,2,1971.0668768943456,0.25987729360373957
1807,3,1650.6536071006062,0.25827741998037407
1807,4,1430.6043380658102,0.2993055225655738
1807,5,1240.0251462094077,0.3168181475369972
1807,6,1145.813449397278,0.3262697026645045
1807,7,1011.7891466510313,0.32555409808584507
1807,8,895.0408855602743,0.3635452313091085
1807,9,842.7534724366293,0.3718335029645219
1808,2,1829.0842788476268,0.2734079941159762
1808,3,1541.5294881353211,0.286039127661316
1808,4,1311.076477135754,0.30023772494277334
1808,5,1130.0767930132683,0.34498543356172384
1808,6,996.1064995444225,0.33073444067576796
1808,7,915.7368750076957,0.3529837735416114
1808,8,841.9026526114444,0.3582022285928367
1808,9,821.3040731446856,0.36839830176812594
1809,2,1930.6182561307903,0.2627266874321524
1809,3,1600.6977087256887,0.2706963898681521
1809,4,1375.3761462604384,0.3086429620949152
1809,5,1200.2375386125093,0.3219784039168096
1809,6,1090.1496663101275,0.29957407921306106
1809,7,979.0257084965865,0.3349618833256127
1809,8,885.9990182107042,0.3546827019785059
1809,9,842.5963489108192,0.36005419006419087
1810,2,2002.2609343905945,0.259143377759122
1810,3,1691.3118354996768,0.2626740938366711
1810,4,1472.5293694648608,0.27531375749551756
1810,5,1272.2668004532638,0.3097062621082118
1810,6,1180.854169932208,0.2880999068151227
1810,7,1006.5557340763946,0.33194134749467574
1810,8,926.0573892839323,0.3538929921757776
1810,9,856.3919338243593,0.3773916062112958
1811,2,1860.2783363438762,0.27141932430487836
1811,3,1568.0473710073704,0.28077123321752795
1811,4,1362.8242849894468,0.2843012324838965
1811,5,1155.9401631916126,0.3361509170498105
1811,6,1018.2061066087537,0.3237384875195938
1811,7,958.9923547269251,0.3298297932971067
1811,8,882.2177010348696,0.3544127703597625
1811,9,826.3929092013298,0.3591023965901361
1812,2,2183.851945626549,0.2441119102088058
1812,3,1849.1685988587406,0.24667769166242834
1812,4,1635.7384900877748,0.2732528155623441
1812,5,1467.9927816426475,0.27581066257926423
1812,6,1312.8014801208942,0.29988080021480334
1812,7,1197.5254461508855,0.3161070817239481
1812,8,1086.510234840937,0.32572099944326155
1812,9,997.9321167596588,0.3422482424045449
1813,2,1788.9463810496825,0.28775892384891755
1813,3,1467.4304392584627,0.28841635277589145
1813,4,1248.8973882795606,0.3373682114490898
1813,5,1079.05709348633,0.33442505894120395
1813,6,991.7171812431213,0.34151444660426433
1813,7,911.8046656295476,0.34403482534004015
1813,8,846.9313069617849,0.36173121540949493
1813,9,806.9632614960224,0.3789240253369081
1814,2,1647.1002877874043,0.30369881958020317
1814,3,1361.4783656202328,0.3233284313863899
1814,4,1183.2985096112636,0.2939536704633323
1814,5,1014.6885668264026,0.32693285247851217
1814,6,916.3915883168866,0.34418387964632674
1814,7,847.4203626814681,0.3485753326196142
1814,8,810.2362091433768,0.3679175434791237
1814,9,756.3720375672831,0.3816433043139172
1815,2,1718.4567781523192,0.3001899186739149
1815,3,1448.8832597741616,0.3047788092746386
1815,4,1244.8677122303689,0.33387602975129504
1815,5,1057.3557637823528,0.3349028716498512
1815,6,957.1004897675746,0.3401772610382596
1815,7,877.108713536182,0.3567203488397659
1815,8,824.4519796720328,0.36462417400182306
1815,9,773.5227302741047,0.384618467277955
1816,2,1970.6558678323,0.2712320964065887
1816,3,1635.5885687222676,0.2799920408188753
1816,4,1456.0011433563836,0.28085805360284677
1816,5,1291.8413727113843,0.3091121190501034
1816,6,1124.3820744175844,0.32803671524586353
1816,7,1008.7832087979335,0.36281695030665295
1816,8,925.1877465423077,0.373966481065892
1816,9,837.115633642954,0.40273713608188216
1817,2,2042.316575329885,0.2655717894670075
1817,3,1720.8449795432516,0.25994306428971037
1817,4,1501.4318937625007,0.3006219866658692
1817,5,1326.848999399896,0.3150769577279413
1817,6,1193.8536657577822,0.3093352212684542
1817,7,1059.9725202188997,0.34147989178717253
1817,8,966.5023535169935,0.37335968177487416
1817,9,886.1575894233818,0.3926579492767508
1818,2,1900.3339772831655,0.2790727257529247
1818,3,1614.0510235842585,0.28736502795288044
1818,4,1384.5732499702872,0.30697927853365514
1818,5,1222.5660558075633,0.30494339249260494
1818,6,1064.0938981507945,0.34309995394408516
1818,7,988.1077865770332,0.3493743755079739
1818,8,891.9059125913141,0.3771451685188595
1818,9,832.4785835637217,0.3795040452628422
1819,2,2001.684489688546,0.2683984205851383
1819,3,1666.3599359385798,0.27258311854022504
1819,4,1446.3883057264948,0.31115904663154736
1819,5,1272.1044355002293,0.3227922978312758
1819,6,1176.5199580990188,0.32325778670356725
1819,7,1057.9953187027568,0.356861759792368
1819,8,936.4996524130949,0.369810344048303
1819,9,876.0927298317146,0.37332458194415463
1820,2,2073.397885708343,0.2649872128588048
1820,3,1751.7614103714782,0.2530918007646203
1820,4,1533.2081071611465,0.2951062950018231
1820,5,1363.4147539047879,0.2872745403456352
1820,6,1237.4365176600681,0.32056951396138417
1820,7,1077.5024502300312,0.34414201145790996
1820,8,997.0428533955824,0.36488588100012626
1820,9,936.9335642420255,0.3781214997928655
1821,2,1931.5549954422825,0.27728946331020443
1821,3,1640.6930584574343,0.28297236255555536
1821,4,1429.5595988557825,0.2972287057982178
1821,5,1250.7472591645842,0.29877860916457016
1821,6,1096.6247286224093,0.32773120063275324
1821,7,982.29743433456,0.35285619282663466
1821,8,918.2117068012426,0.3684202011395409
1821,9,871.2003019493405,0.38005311975260414
1822,2,2255.101644062089,0.24975069638145508
1822,3,1919.7384547548108,0.24842474027046554
1822,4,1719.7336570486252,0.2577466972848409
1822,5,1522.0549346724283,0.2898677962646444
1822,6,1400.0912943320309,0.2774987046936685
1822,7,1272.760124491205,0.3090050136561127
1822,8,1158.886995144979,0.3562236868795798
1822,9,1059.4650314045575,0.35709501647111536
1823,2,1818.8767902519671,0.2800729175358892
1823,3,1484.1816213818925,0.2961983760033441
1823,4,1263.0006915455097,0.33758155448715516
1823,5,1087.974720380769,0.3583696726619626
1823,6,982.272647904111,0.3695218855614736
1823,7,872.6239386048572,0.3818979955100296
1823,8,779.6893257385157,0.3992319512545296
1823,9,733.1945484635232,0.4262548629957591
1824,2,1890.5194685117715,0.27464671915966504
1824,3,1569.1476511263104,0.274104481898229
1824,4,1350.1520054024058,0.32048149990161356
1824,5,1166.2173509561303,0.33896245384153817
1824,6,1042.6105377590898,0.33671555707945716
1824,7,895.746497426579,0.38183458153619965
1824,8,815.4963358234763,0.4124784689990135
1824,9,772.9369897734819,0.4160770699922217
1825,2,1748.536870465052,0.2887956013665675
1825,3,1456.9992813051151,0.305121538590663
1825,4,1226.0356014175486,0.32815475506866465
1825,5,1043.4637424649186,0.3754720537356302
1825,6,915.5803299286881,0.3710369893554509
1825,7,836.2692642960781,0.3740194251581331
1825,8,772.2997958922106,0.4011306513830063
1825,9,708.8864323049329,0.42310954853083005
1826,2,2072.110479747728,0.2578543351798651
1826,3,1768.611580392615,0.27274249681292045
1826,4,1526.8447984122517,0.28784710867435687
1826,5,1335.4060410780783,0.3154212672642604
1826,6,1184.2941049551223,0.33054887906348673
1826,7,1057.0370917696127,0.3702127614417845
1826,8,965.9020879924717,0.3910373949806508
1826,9,880.5992962736225,0.40621092510465134
1827,2,2103.304537243977,0.25603422668226367
1827,3,1767.2091216198596,0.25953351459908713
1827,4,1557.0003539405384,0.28039212855481976
1827,5,1365.3986406729937,0.3106763648439136
1827,6,1233.1916029930571,0.3056744439631513
1827,7,1098.2165900687385,0.3395188672553375
1827,8,980.4602742460702,0.3694691504287714
1827,9,888.0563790938611,0.4027420436537455
1828,2,2300.60628846095,0.2320152614620902
1828,3,1957.6377055065868,0.2063055004869435
1828,4,1725.8823753922084,0.21411555330952034
1828,5,1594.968142668562,0.21018985248366895
1828,6,1488.3310222864638,0.2050209178573703
1828,7,1403.5867675271184,0.20669474529963264
1828,8,1331.883563913207,0.2133695906524208
1828,9,1253.7090373214098,0.2202546367719661
1829,2,2117.615124146587,0.23800013416606086
1829,3,1769.6485458353723,0.2185909539983329
1829,4,1552.8999503513614,0.22802342152354182
1829,5,1415.3880515769345,0.22458820796859613
1829,6,1301.1295659451225,0.22801449424771966
1829,7,1217.4770482049587,0.22100537419387728
1829,8,1158.2063418757882,0.22873538806798735
1829,9,1077.6498793120106,0.24898851412415773
1830,2,2148.8091816428364,0.23780788857510554
1830,3,1802.7105764576047,0.2122921894093709
1830,4,1590.9294705610914,0.22526648808594046
1830,5,1435.473098939991,0.2257234061477661
1830,6,1315.228049055901,0.22941777291996418
1830,7,1264.347869750528,0.21224246522441073
1830,8,1182.8729091424052,0.23478135146395052
1830,9,1118.646371974402,0.23546361189807524
1831,2,2472.3827909255133,0.21389670023575
1831,3,2127.8695106219757,0.18805982227088514
1831,4,1873.4558400880705,0.2008044800682698
1831,5,1689.6148028878401,0.2424861584056167
1831,6,1524.0280034894345,0.24168332728820963
1831,7,1435.7159309392782,0.2343888954813682
1831,8,1369.9203148517572,0.2282081593735491
1831,9,1288.4952898871707,0.2421731773382921
1832,2,2330.4001928787934,0.2233352396510289
1832,3,1984.8154804100006,0.20825788392274833
1832,4,1767.2806740906426,0.2119038984879067
1832,5,1580.7962242598421,0.234577658194616
1832,6,1468.2251554204881,0.2182995947176689
1832,7,1379.0786730995615,0.22962291198234278
1832,8,1287.7819625532495,0.23436158011179414
1832,9,1203.8082251994092,0.25227557077131463
1833,2,2402.0428711385953,0.22210732676373077
1833,3,2070.5359554429338,0.2100569773015513
1833,4,1827.3597261883515,0.2040850999871281
1833,5,1645.3908580975137,0.2165884069217821
1833,6,1511.8622928082405,0.2502042879106231
1833,7,1394.8546044180275,0.2324505779357413
1833,8,1345.5022023711388,0.21873036246841582
1833,9,1274.781754817619,0.23063026043569942
1834,2,2188.8648225821266,0.24343295882600754
1834,3,1842.3885394382512,0.21654435916427406
1834,4,1616.7826560762896,0.22970975256341145
1834,5,1473.541847248649,0.231730173209082
1834,6,1371.089516973921,0.2347066486300556
1834,7,1302.1953217790121,0.23201458636988867
1834,8,1208.730808249849,0.24990401337337334
1834,9,1143.011031714444,0.2544141705973184
1835,2,2220.058880078376,0.24347038207477453
1835,3,1876.1351841141313,0.21092304728382402
1835,4,1648.8501982526334,0.2261612067384244
1835,5,1506.8514280820368,0.22962597456098358
1835,6,1416.883624758218,0.21242306189073384
1835,7,1320.1791053107308,0.2291127740259009
1835,8,1226.716793528503,0.2462250516182211
1835,9,1153.6019737458505,0.25568941563094927
1836,2,2543.63248936105,0.2192338316001549
1836,3,2209.3158842351686,0.2019275030452486
1836,4,1946.2028027005758,0.19700573808253946
1836,5,1758.160964289933,0.21899268121458962
1836,6,1590.7562307915139,0.24506008228344062
1836,7,1530.6193308483632,0.24287971305596123
1836,8,1428.693937015909,0.23455339797425118
1836,9,1350.0319572805226,0.24610501129382276
1837,2,2401.6498913143296,0.2289160570797497
1837,3,2054.7421318291554,0.20165103762617456
1837,4,1831.0126344766275,0.21477586867875484
1837,5,1639.853510601525,0.22508067116499098
1837,6,1509.4616534535403,0.22784381356767522
1837,7,1425.484306580329,0.24116677389350183
1837,8,1328.2779600415101,0.24568632382986277
1837,9,1292.7415340238372,0.2375726523046929
1838,2,2473.2925695741355,0.22770988730225236
1838,3,2159.9488453024255,0.20057887745672673
1838,4,1902.3801622189849,0.2002300708489791
1838,5,1715.3094561917085,0.21201270170189837
1838,6,1577.154460857813,0.23434181325776507
1838,7,1497.0405083568075,0.24345315885129526
1838,8,1394.8320395131996,0.2503455763297792
1838,9,1324.8293155648055,0.25154992242380714
1839,2,2037.0677157640162,0.2506628902334829
1839,3,1689.290211632627,0.22994356524365372
1839,4,1486.1482003163023,0.24997188354668257
1839,5,1324.0038325865785,0.2494145927346492
1839,6,1236.7783288966598,0.24985980792857457
1839,7,1150.4230807349934,0.2542315273227384
1839,8,1084.5465190483962,0.2474827189294792
1839,9,1006.4018421554001,0.279337285981298
1840,2,2360.6413250466876,0.22412409408839581
1840,3,2015.4166979362094,0.20182980872981332
1840,4,1772.782114276231,0.2276583196422397
1840,5,1574.1498693552935,0.25524361375365057
1840,6,1413.374873363712,0.26246234199873436
1840,7,1346.3780933320422,0.23184594484581209
1840,8,1257.82277100128,0.26312728375229977
1840,9,1192.8591224152783,0.2622423564133145
1841,2,2218.658726999969,0.2349149501291262
1841,3,1869.1081713233496,0.22500662422036738
1841,4,1656.836286443272,0.24828009581994537
1841,5,1462.550492424152,0.24375586415319592
1841,6,1335.2082341119456,0.24996387805664402
1841,7,1265.6038990358493,0.26596246534335033
1841,8,1185.0720814144786,0.26847882141958523
1841,9,1118.9791155523453,0.2645356737490666
1842,2,2290.301405259775,0.2326553063248923
1842,3,1946.4779292546498,0.20746231096449375
1842,4,1715.4242418696685,0.22045168818324942
1842,5,1556.025705213204,0.2464221019855016
1842,6,1391.3000413106884,0.2619568235108169
1842,7,1324.5796128975824,0.26134306434254956
1842,8,1212.877423747939,0.2626428801923083
1842,9,1176.4694762228357,0.2677961359485261
1843,2,2391.8353825429376,0.22405834329526675
1843,3,2065.465286222521,0.21414543074896872
1843,4,1797.4515798522505,0.22648021470492855
1843,5,1619.1861674011377,0.21864543251517238
1843,6,1449.688435455628,0.25980951148486225
1843,7,1379.8078718006313,0.25593304794363997
1843,8,1279.6619190271738,0.26332277838576884
1843,9,1211.272854933071,0.2626134572899231
1844,2,2249.8527844962186,0.23378802899100432
1844,3,1911.0344479388941,0.22490822663193302
1844,4,1680.3393537136835,0.22504695129493527
1844,5,1486.7804044302366,0.2535471723367003
1844,6,1368.5732687062532,0.24933340355505698
1844,7,1281.9144603283862,0.2665217275740346
1844,8,1204.0770214207241,0.2640309275059163
1844,9,1119.960407244319,0.2702721241686323
1845,2,2321.4954627560255,0.23309285831517362
1845,3,1979.3322263770176,0.20318924938325558
1845,4,1747.3877001801502,0.21972711318936042
1845,5,1618.1267902169539,0.22346820801950712
1845,6,1423.4238059831584,0.2605650588499864
1845,7,1349.624142563092,0.26273552047072896
1845,8,1250.0317817184477,0.26064209352350404
1845,9,1181.466763563301,0.2635222624361922
1846,2,2573.426393778895,0.21209090469832126
1846,3,2227.1472018711447,0.19383733531126787
1846,4,1972.7272209975572,0.21718142378895347
1846,5,1782.6599489577166,0.23567625948061985
1846,6,1612.6548582029377,0.2485946935486228
1846,7,1561.1383268492064,0.2498300851787351
1846,8,1449.2274956963654,0.23698959660436963
1846,9,1370.4511561288812,0.2596546801021277
1847,2,2645.0690720386965,0.21006170239119262
1847,3,2317.691041172484,0.178517242429619
1847,4,2063.1814724329797,0.20145065198169818
1847,5,1874.432382342822,0.19449878956466962
1847,6,1714.8639233247445,0.2215979595087026
1847,7,1600.99222016488,0.22888771964706295
1847,8,1457.4049515223069,0.26089005573904445
1847,9,1392.4681805874704,0.2563573671077972
1848,2,2503.086473991978,0.2186441353141109
1848,3,2159.163207025502,0.19954221198188013
1848,4,1924.3822885825975,0.2143006802375975
1848,5,1730.9933977656638,0.23126250488402028
1848,6,1613.7885187571508,0.22574946977526206
1848,7,1442.784271749743,0.2639360351146534
1848,8,1369.95326391532,0.2583555617721711
1848,9,1308.6534520848795,0.26785929174916845
1849,2,1930.193772770413,0.25693779491920055
1849,3,1584.3568792593546,0.2366739672684369
1849,4,1411.4697456667536,0.24113494386820508
1849,5,1266.6628359528054,0.24518382542255268
1849,6,1187.5597883511407,0.24837409695871776
1849,7,1088.8759659190118,0.26018062630429983
1849,8,1027.3267830456925,0.2693983704446764
1849,9,950.1919021816649,0.2798336583027585
1850,2,1961.3878302666628,0.25643890969787425
1850,3,1617.1414690572583,0.23000567262546076
1850,4,1443.6128731080782,0.236551585239959
1850,5,1330.5831033427949,0.2256188483564898
1850,6,1198.1294943698654,0.25167471258145246
1850,7,1112.6734406190958,0.2533749118956557
1850,8,1079.4788582730612,0.24515332711704893
1850,9,1021.113924806805,0.2780960550053268
1851,2,2284.9614395493363,0.2292643071847327
1851,3,1942.7670991539026,0.20296809381610537
1851,4,1688.386512611881,0.23541801534666085
1851,5,1499.3767944490714,0.2601190508454524
1851,6,1397.376666552433,0.24448081457120058
1851,7,1319.6696706392202,0.2578294699402049
1851,8,1232.2086478934814,0.2628332623892849
1851,9,1159.7569156203394,0.2630886704897056
1852,2,2142.9788415026187,0.24088539975865111
1852,3,1797.0161608715016,0.22661099875883833
1852,4,1584.0038774662396,0.2527158440656181
1852,5,1436.8080165122255,0.24910881487400546
1852,6,1338.1964299281865,0.2484867169084545
1852,7,1235.2150591375175,0.25157033446585003
1852,8,1184.7088882808198,0.24986855801651917
1852,9,1080.4625821351106,0.2683945821420035
1853,2,2214.621519762423,0.23857273113667773
1853,3,1881.5664420396092,0.22922389975695434
1853,4,1639.7148022187712,0.22704670762894283
1853,5,1527.1390323589721,0.2522504718717847
1853,6,1367.2349057780139,0.2422309745855626
1853,7,1270.0814407907942,0.2591619100493631
1853,8,1177.418778174993,0.27009350627619033
1853,9,1128.0223674254325,0.2789149646598074
1854,2,1778.3966659522998,0.26591973525001983
1854,3,1432.04885994814,0.259963220619319
1854,4,1257.6905966714235,0.25579742981866044
1854,5,1122.9673359606388,0.2638628795970314
1854,6,1037.7094479347832,0.26737631480601604
1854,7,993.0984582298856,0.2703544839067677
1854,8,883.4057931581876,0.2883050618275315
1854,9,865.456029277572,0.2985565677647182
1855,2,2101.970275234976,0.235969156380585
1855,3,1756.7081290110095,0.22113909500992057
1855,4,1506.934666532323,0.24035594860611564
1855,5,1312.4040767439474,0.28450398891900286
1855,6,1210.8926598567637,0.28844338012498993
1855,7,1127.0360992765768,0.2857622179430056
1855,8,1037.5792810255928,0.2866203954672781
1855,9,1016.0211257653515,0.2944023786243608
1856,2,1959.987677188256,0.24916327329147614
1856,3,1607.686430411112,0.2442767028873338
1856,4,1396.4793437019575,0.27469659341746355
1856,5,1248.5704452485309,0.26823286734173596
1856,6,1146.8166637535514,0.27557855584000307
1856,7,1082.5960539925213,0.27531893270634256
1856,8,1010.7624614562686,0.26848634857916687
1856,9,941.8191352103569,0.31193182753756676
1857,2,2031.6303554480605,0.24549272917607143
1857,3,1687.8736980488306,0.22868639028773086
1857,4,1451.1960688985807,0.2487294048405217
1857,5,1302.241135071415,0.2934113864564453
1857,6,1201.0379664090883,0.26502285259776104
1857,7,1122.5479109543253,0.27130230607456146
1857,8,1024.0448137971925,0.2913666082928169
1857,9,977.1402312205958,0.28399458055352056
1858,2,2133.164332731226,0.23524386339501877
1858,3,1790.0774498298501,0.21466052630082652
1858,4,1536.5775532856746,0.24361534589838682
1858,5,1346.9947143894065,0.2793597493450433
1858,6,1244.1132250634487,0.26047752192185875
1858,7,1159.3936043115432,0.2796257480412146
1858,8,1090.6882082538082,0.2773665160592026
1858,9,1021.7678469571422,0.2830568886594219
1859,2,1991.181734684506,0.24709194754651417
1859,3,1645.1935873809834,0.24322476326451012
1859,4,1420.6025946793695,0.2485775645957683
1859,5,1283.3896400402882,0.2586420569271876
1859,6,1178.3547466126292,0.2644222787264949
1859,7,1081.1639205947681,0.27565816527541875
1859,8,981.2671737167148,0.29234743796314155
1859,9,944.2126548315998,0.2937397275934503
1860,2,2062.824412944308,0.24547899415745922
1860,3,1719.938469457451,0.22221632272627156
1860,4,1486.282701430441,0.24070390034965233
1860,5,1320.197521337206,0.28304147258646606
1860,6,1218.6391284893662,0.2658392641458843
1860,7,1105.8886689630692,0.2833182385841029
1860,8,1033.2311415653462,0.2943505400833098
1860,9,970.9091752742344,0.30280674157829424
1861,2,2323.6738151525387,0.22748503934586914
1861,3,1966.3533797668133,0.20941880006329505
1861,4,1720.2159541115316,0.21405711090604657
1861,5,1513.606760817967,0.2589367947325807
1861,6,1384.9822403605276,0.26595981082511405
1861,7,1271.8920168108118,0.28736394546869826
1861,8,1197.79518709956,0.28284086216340737
1861,9,1137.5802910527877,0.279263797500394
1862,2,2386.3980222269856,0.21963061040080215
1862,3,2044.9248830563013,0.19558509911415858
1862,4,1791.1292416352414,0.22455518271456024
1862,5,1603.9277679594463,0.23770965789115706
1862,6,1435.305206262906,0.2643682937760498
1862,7,1364.6358542192077,0.24335151778286374
1862,8,1247.7729199752318,0.2979525729394942
1862,9,1179.8003007512843,0.30400209661933875
1863,2,2244.415424180265,0.2299960172449822
1863,3,1897.702477511473,0.21395528625345897
1863,4,1680.380453969375,0.24148700271498283
1863,5,1471.1924701072721,0.2571696058097175
1863,6,1327.3319913959876,0.29138745821931805
1863,7,1238.8921374191048,0.2908514788814725
1863,8,1167.3165781189027,0.27980572784962304
1863,9,1069.0667617907934,0.30286950198416734
1864,2,1849.6463643878394,0.2716546414606479
1864,3,1503.723867360709,0.2514019847018632
1864,4,1338.1640968267377,0.26087978134883344
1864,5,1224.0949768079463,0.25145757999213963
1864,6,1094.3736223914066,0.27986956443408834
1864,7,1055.6325582809632,0.26445913315607933
1864,8,949.2781627776985,0.2899083577313851
1864,9,898.5506994472016,0.3063047134372969
1865,2,2173.2199736705134,0.2413591225633714
1865,3,1829.5226924556653,0.224708021880888
1865,4,1589.3365071026394,0.24725302753817002
1865,5,1386.479185888913,0.28084801633704387
1865,6,1292.5856515860169,0.28692765985946717
1865,7,1215.294413569015,0.2898530350437126
1865,8,1123.4708885019209,0.28504136649688633
1865,9,1061.1256852983854,0.3042355353017276
1866,2,2031.2373756237944,0.2547918939955106
1866,3,1685.348486042646,0.2449786432672563
1866,4,1472.4124312223344,0.26218493701346207
1866,5,1333.2455483228061,0.2717392169789532
1866,6,1229.7624418436367,0.26833269087268674
1866,7,1132.6981896533343,0.2902474703632716
1866,8,1037.5248875949171,0.30411544612686936
1866,9,966.0761124869524,0.3214812202712055
1867,2,2102.880053883599,0.25103217794491756
1867,3,1761.903661138724,0.23267867435456535
1867,4,1526.2206896891794,0.25070371330203584
1867,5,1360.349346961122,0.29087942186144344
1867,6,1255.0173008112424,0.2901384937510042
1867,7,1166.685012861537,0.2893798764605536
1867,8,1075.049622428611,0.3036693534193452
1867,9,1014.0837978123902,0.3093590514333327
1868,2,2204.4140311667647,0.2409182485334315
1868,3,1862.9831885723172,0.2123926795897674
1868,4,1625.7818139606334,0.245980798481466
1868,5,1422.4936654019643,0.2863711632229534
1868,6,1337.0715850830702,0.29327580349943577
1868,7,1228.5580349317638,0.2821932349233933
1868,8,1159.91935970219,0.290441032676496
1868,9,1077.2889328061626,0.2977597287434568
1869,2,2062.431433120042,0.2529209027972862
1869,3,1716.8021936296718,0.23252609588003187
1869,4,1497.7472898535825,0.27402260625318015
1869,5,1351.9299841939528,0.26968047251992777
1869,6,1251.7323737202241,0.2861121403885755
1869,7,1172.64161592186,0.2729983462583271
1869,8,1082.82538345986,0.29900543608797897
1869,9,998.7989821599178,0.30133731879085485
1870,2,2134.0741113798495,0.2512379489793562
1870,3,1793.6008904374753,0.22154520383588086
1870,4,1562.0760859523994,0.25738994872686294
1870,5,1392.577643805053,0.2838777842199854
1870,6,1284.0198696827551,0.2681828325433276
1870,7,1173.5895723163148,0.2857559628722889
1870,8,1096.6538260633006,0.30031798546913707
1870,9,1039.9911348338596,0.3079237343165618
1871,2,2386.0050424027195,0.22833675165515327
1871,3,2039.2779189238258,0.21770725055458617
1871,4,1778.1366132404178,0.23392940742551901
1871,5,1598.044559419187,0.2528915909711279
1871,6,1461.1503318883701,0.264085450393151
1871,7,1369.9898363125983,0.2791854827221898
1871,8,1276.538819425029,0.29523341019770594
1871,9,1190.4596395800434,0.2949654632236816
1872,2,2457.6477206625227,0.22516430619532563
1872,3,2127.5776936348484,0.2110892104894374
1872,4,1885.8785137634782,0.2143198567015854
1872,5,1677.0410898236391,0.24534869431339096
1872,6,1531.565522377523,0.2592630799313369
1872,7,1405.9821497546427,0.2837826489068044
1872,8,1321.994706702193,0.2981014007724213
1872,9,1264.5489028895777,0.28909427858922504
1873,2,2315.665122615803,0.23563091189913066
1873,3,1973.0048002484136,0.21458455624827485
1873,4,1732.4532856851163,0.2449850478303323
1873,5,1546.3360330141686,0.2636222957988847
1873,6,1406.5416506857996,0.28244247997642685
1873,7,1324.44595280465,0.2967315316484795
1873,8,1232.1227356306342,0.3079722577858882
1873,9,1155.4729573113175,0.3108846039870947
1874,2,2021.422866852401,0.24877548076101016
1874,3,1676.441898834206,0.23787254135971836
1874,4,1423.9921376883885,0.2647822351325297
1874,5,1232.8434683732985,0.3053010110617183
1874,6,1133.5736006962406,0.3049650866592756
1874,7,1058.3928405833872,0.3100768433490512
1874,8,955.0253862681527,0.3241535714850011
1874,9,913.7161346932598,0.3211144306521501
1875,2,1879.440268805682,0.26263715831258694
1875,3,1527.9422247460568,0.2604896988084479
1875,4,1319.9016233302718,0.2774258156869788
1875,5,1188.5047221600512,0.2702834155868796
1875,6,1069.570682207003,0.27948049405820935
1875,7,962.1216347157404,0.30983796746935666
1875,8,894.2453983966457,0.3216163303793931
1875,9,858.6488383614684,0.3364085840301383
1876,2,1951.0829470654876,0.25970593699335137
1876,3,1606.803199144561,0.2423079374256222
